"id","platform","original_link","post_time","title","view_count","like_count","price","images","description","category","status","seller_location","expiration_date","market_price","capacity","parking","options","check_in_out_time","shipping_fee","transaction_location","transaction_method"
"","번개장터","https://www.번개장터.com/items/","2024-09-25 18:49:54.760280","평일요금)드래곤시티 노보텔 용산 호텔 스위트룸 숙박권/조식,해피아워포함","507","28","360000","https://media.bunjang.co.kr/product/250338247_{cnt}_1725613998_w{res}.jpg","선입금(예약금) 없습니다!! 선입금 유도사기 조심하세요!!
찔러보지 마시고 쿨거래 하실분만 문자주세요!
(명절 불가, 월~목만 가능)
거실분리형 스위트룸(약20평), 욕조 있음, TV2대

* 포함사항 
푸드익스체인지 조식 뷔페 2인 (정상가 2인 11.4만원)
해피아워 2인 (정상가 2인 13.2만원) - 자녀동반불가
각종 주류 및 음료, 핫&콜드푸드, 디저트 등 세미뷔페 제공

수영장, 헬스장 이용가능

포함된 식사 가격만해도 25만원 정도에요.
스위트룸을 저렴하게 드리는 민큼 네고 문의 정중히 사양합니다!","여행/숙박/렌트","SELLING","용산구 용산2가동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-24 18:49:54.760286","일본 후쿠오카 호텔양도","32","2","50000","https://media.bunjang.co.kr/product/290831229_{cnt}_1727178207_w{res}.jpg","호텔 몬테 에르마나 후쿠오카
10월 17일 ~18일 (2인 트윈룸) 10만원
18일~ 20일 (2인 트윈룸) 30만원 
4명도가능

일본여행 못가게 되었는데 예약취소가 불가능하여 올립니다","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-24 18:49:54.760293","호텔연회 관리 실무 책","37","1","9900","https://media.bunjang.co.kr/product/198675670_{cnt}_1700908101_w{res}.jpg","맨 뒷장 빼고 거의 새것이라고 생각하시면 됩니다. 필기 많이 없습니다. !","자기계발","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-24 18:49:54.760298","렉스카드 호텔 바우처 2인 식사권","48","1","175000","https://media.bunjang.co.kr/product/282383445_{cnt}_1722419887_w{res}.jpg","렉스카드 호텔 바우처 2인 식사권 팔아요 
​
사용기한은 25년 7월 20일까지입니다

부산 롯데 호텔 '라세느'뷔페
부산 웨스턴 조선 호텔 '까밀리아' 뷔페
부산 농심호텔 '리스또란떼' 뷔페
​울산 호텔현대 바이 라한 ‘더 플레이트’ 뷔페
​창원 그랜드머큐어 엠배서더 ‘블루핀’ 뷔페
​거제 삼성호텔 ‘모닝 아일랜드 뷔페 또는 QB라운지’ 
​
​
-레스토랑 사전예약 필수
-렉스 카드와 뷔페 식사권을 제시
-렉스카드 소지하신 분만 구매해서 사용 가능하세요!!!

7/31일부터 8월 2일 오전까지는 제가 출장와있는관계로 부산 화명역(경부선) 앞에서 가능합니다!

그외는 서울에서 가능합니다.

등기거래 가능하며 쿨거래시 등기비 제가 부담할게요!! 연락주세요","외식","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-24 18:49:54.760304","귀멸의칼날 기유 뉴오타니 호텔 아크릴","197","6","130000","https://media.bunjang.co.kr/product/213355037_{cnt}_1681716068_w{res}.jpg","상태
➡️ 미개봉

뉴오타니 호텔의 한정 아크릴입니다
좋아하는 캐릭터만 모으려고 해서 애정으로 가지고 있다가 다른 캐릭터 뉴오타니와 내놓습니다🙇‍♀️

📦GS
반값 + 0.2
일반 + 0.4


          ✔️모든 상품에 대한 문의는 거래전 부탁합니다

- 미개봉(미사용.단순확인) : 생산과정 중 생긴 공뎀책임X
- 개봉품. 하자품 : 글 또는 사진으로 미리 기재합니다 
   확인하지않고 발생하는 문제에는 책임지지않습니다
- 구매전 상품 상세사진 요청 가능
- 국내발송 중 생기는 파손책임X
- 상품 결제 후 환불.반품.교환 불가","만화","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-23 18:49:54.760311","제주호텔","14","0","70000","https://media.bunjang.co.kr/product/290702660_{cnt}_1727128039_w{res}.jpg","-호텔휘슬락바이베스트웨스턴시그니처컬렉션
- 9월24일~25일(제주1박2일)
-마운틴뷰
-조식포함
-수영장이용가능","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-24 18:49:54.760317","국내or해외 호텔 예약진행합니다","41","2","11111","https://media.bunjang.co.kr/product/287574030_{cnt}_1725328025_w{res}.jpg","국내or해외 호텔 예약진행합니다

국내 호텔
롯데 조선 신라 반얀트리 쏠비치
스카이베이 세인트존스 썬크루즈 등등 
국내 대부분의 호텔숙박시설 가능

일반예약가에서 30~40%까지 다운된금액으로
예약진행해드려 양도 해드립니다.

구매자분 인적사항으로 예약도와드리며 
금액비교만 해보셔도됩니다 

*투숙일기준 10일이상 일정이 남아있는경우
가능하시니 이점 참고하셔서 문의주세요","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-24 18:49:54.760323","토요일 레스케이프 호텔 코너 스위트+부티크 라운지","62","0","450000","https://media.bunjang.co.kr/product/285527857_{cnt}_1727147858_w{res}.jpg","Suite Room 1박(King or Twin)
부티크 라운지 2인(조식, 해피아워, 전용 서비스 라운지)

호텔 최저가 616,000 원 대비
약 20% 추가 할인

객실 소개
https://www.lescapehotel.com/rooms/cornerSuite

라운지 소개
https://www.lescapehotel.com/rooms/boutiquelounge?lang=ko

자녀 동반 시, 조식 & 추가 비용 무료(13세 미만, 1인 한정)

날짜 변경 가능","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-24 18:49:54.760328","부다페스트호텔 인스 도무송 랩핑지 포용 포장용품 다꾸 다꾸용품","180","0","7000","https://media.bunjang.co.kr/product/176912788_{cnt}_1651987181_w{res}.jpg","사각도무송 도안별 9장씩 총 54장 + 인스 도안별 3장싹 총 6장 + 양면랩핑지 12장

우편 500~측정 후 안내
반택/끼택 3000 (남은것 돌려드림)
일반택배 4000 (남은것 돌려드림)

환불불가
우편은 우체통 배송
포장재 재활용합니다
배송시 발생한 분실과 파손은 책임지지 않습니다

교환환영/교신환영/대량교신/소량교신/교신받음
교환신청시 제 게시글의 교환안내글 꼭 읽어주세요!!","학습도구/문구/필기류","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-23 18:49:54.760335","프런트오피스호텔책","12","1","30000","https://media.bunjang.co.kr/product/237803900_{cnt}_1695986643_w{res}.jpg","택배늠착불입니다 내용은영어이구요","경제/경영","SELLING","동남구 신안동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-23 18:49:54.760341","평창 더화이트 호텔","26","1","123456","https://media.bunjang.co.kr/product/268756713_{cnt}_1717318496_w{res}.jpg","평창 휘닉스 파크 더 화이트 호텔 숙박권  휘닉스 스키장



빌라 스위트. 테라스 스위트, 디럭스 더블 또는 트윈 

온돌ㆍ스위트 다양하게 있어요~
객실별 날짜별 금액 다르니 문의 주세요^^



펫 동반시 박당 5만원입니다.

@문의전 홈피가격 참고해주세요. 터무니 없는 할인가 생각 하시고 찔러보기 문의는 삼가해주시면 감사하겠습니다 @

빌라 듀플렉스 객실 (최대 6인)

테라스 스위트 객실 (최대 6인)

빌라 스위트 객실 (최대 6인)

더 화이트 객실 (최대 6인)","여행/숙박/렌트","SELLING","송파구 잠실2동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-22 18:49:54.760347","대불호텔의 유령","25","1","11000","https://media.bunjang.co.kr/product/231168640_{cnt}_1700839122_w{res}.jpg","대불호텔의 유령 1.1에 판매합니다

🌟띠지도 있습니다

🌟모서리찌그러짐 있습니다😭
보관만했습니다
하자에 민감하신 분들은 구매하지 않으시는게 좋아요

배송방법은 gs반택,편택만 됩니다
반택은 2000원
편택은 4000원

❗️상점소개 읽어주세요❗️","교양/인문","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-22 18:49:54.760353","수성호텔 수영장 루프탑","135","0","50000","https://media.bunjang.co.kr/product/234325645_{cnt}_1693018749_w{res}.jpg","장당가격

수성호텔 온천이랑 수영장, 루프탑 다 이용되욪
추석선물하기에도 좋구 사진찍고 인싸 되어요^^","여행/숙박/렌트","SELLING","달서구 감삼동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-24 18:49:54.760359","오사카 센트라 5성급 호텔 숙박권 (객실 2개) 팝니다.","65","1","600000","https://media.bunjang.co.kr/product/286744521_{cnt}_1727144197_w{res}.jpg","가족여행가려고 예약했는데, 가족중에 갑자기 아픈분이 생겨서 못가게 되었네요. ㅠㅠ

1. 위치
위치는 오사카에 있는 호텔이구요.
2. 일정
일정은 10월 9일 부터 10월 11일까지 입니다.
3. 타입
방은 디럭스 킹 타입 2개 객실입니다.
 조식은 미포함이구요.
4. 금액
구매 당시 100만원으로 구매했습니다.

객실이 2개이다보니 가족여행이나 단체로 예정이신 분이 좋으실것 같네요. 관심있으신 분 연락주세요~~","여행/숙박/렌트","SELLING","중구 회현동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-21 18:49:54.760364","여기어때,아고다 호텔,항공","73","0","5000","https://media.bunjang.co.kr/product/289906553_{cnt}_1726642109_w{res}.jpg","호텔,항공 20퍼센트 할인 예약가능합니다
10만원이상부터 가능합니다
100만원 한도","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-22 18:49:54.760370","일본 호텔 대신 할인 예약","76","3","999","https://media.bunjang.co.kr/product/268428194_{cnt}_1717228674_w{res}.jpg","일본 호텔 할인 예약
호텔 이름랑 날자 알려주고 가격 찾아볼게요","여행/숙박/렌트","SELLING","강남구 신사동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-22 18:49:54.760376","서울 페어몬트 앰배서더 호텔","1530","8","30000","https://media.bunjang.co.kr/product/200783095_{cnt}_1668654769_w{res}.jpg","서울 페어몬트 앰배서더 호텔 예약
매일 2인조식 포함
100덜라 크랫디 포함
룸 상태에 딸라 레이틋 체크옷드 가능
예약문의 카톡:*************
*만원이 예약 수수료에요","여행/숙박/렌트","SELLING","수정구 신흥3동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-24 18:49:54.760383","나트랑 하바나호텔 10/26 ~ 10/27 주니어스위트 오션뷰 양도","32","1","30000","https://media.bunjang.co.kr/product/289256607_{cnt}_1727096538_w{res}.jpg","나트랑 하바나호텔 10/26 ~ 10/27 주니어스위트 오션뷰 양도합니다.","여행/숙박/렌트","SELLING","종로구 청운효자동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-22 18:49:54.760389","계절 스티커 부다페스트 호텔 스티커 다꾸","39","1","1000","https://media.bunjang.co.kr/product/264090794_{cnt}_1717263413_w{res}.jpg","새상품 스티커 세트구요
개당 1000입니당!

우편 반값택배 택배 가능하고
배송비 별도예요","예술/디자인","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-23 18:49:54.760395","소노호텔 수영장 입장권(로블바우처)","19","0","275000","https://media.bunjang.co.kr/product/288666288_{cnt}_1726256407_w{res}.jpg","로블카드 바우처입니다.
6장 동시 판매합니다.","여행/숙박/렌트","SELLING","동구 안심3동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-23 18:49:54.760400","후쿠오카 숙소, 호텔 양도받습니다","20","0","1111111","https://media.bunjang.co.kr/product/290664965_{cnt}_1727064391_w{res}.jpg","여행 취소되신분들이나 혹은 다른 숙소가 필요해지신분들 찾습니다

9월 26-29일 후쿠오카 숙소 찾아요","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-24 18:49:54.760409","파르나스 서울 호텔 양도: 9/29-10/1 1베드룸 스위트+라운지","29","0","1300000","https://media.bunjang.co.kr/product/290009694_{cnt}_1726718552_w{res}.jpg","파르나스 서울 호텔 양도: 9/29-10/1 1베드룸 스위트+라운지

2박 3일 연박 상품입니다.

라운지 3시 3끼 다 포함 2인 기준

1베드룸 스위트는 주니어스위트보다 상급이고
스타일러 의류관리기 있어서
더운 날 땀 나는 옷 간단하고 전문적으로 유지 가능합니다","여행/숙박/렌트","RESERVED","N/A","","","","","","","","",""
