platform,original_link,post_time,title,view_count,like_count,price,images,description,category,status,seller_location,expiration_date,market_price,capacity,parking,options,check_in_out_time,shipping_fee,transaction_location,transaction_method
번개장터,https://bunjang.co.kr/products/273958419,2024-10-04 00:38:37,"포시즌스 호텔 레스토랑 금액권 및 식사권, 콜키지 이용권",293,6,45000,https://media.bunjang.co.kr/product/273958419_{cnt}_1725833016_w{res}.jpg,"포시즌스 호텔 레스토랑 금액권 및 식사권, 콜키지 이용권 양도합니다. 사용기간은 약 1년 남아 넉넉하게 사용가능합니다.
구매하시기 전 첨부된 사진의 유의사항 읽어보시고 구매해주세요~

1. 레스토랑 30만원권 : (판매완료)
2. 레스토랑 10만원권 : (판매완료)
3. 레스토랑 5만원권 : 10%할인-4.5만원
4. 레스토랑 5만원권 : 10%할인-4.5만원
5. 더마켓키친 식사권 : 3만원 할인-15만원
6. 와인 콜키지 무료이용권 : 10만원 할인-5만원

2~6 다 같이 구매하시면 추가 2만원 더 할인해드립니다.
*이번 24년 추석에는 특별사용가능합니다.

우편배송 혹은 광화문, 경기도 양평 직거래합니다.",외식,판매중,종로구 사직동,,,,,,,,,
번개장터,https://bunjang.co.kr/products/291807098,2024-09-30 16:38:37,부천 캣츠 호텔 숙박,28,0,40000,https://media.bunjang.co.kr/product/291807098_{cnt}_1727676957_w{res}.jpg,"주소는 경기 부천시 원미구 원미로 17번길 36 이고, 
부천역 근처입니다.
도보전용이고 입실은 오후 4시고 퇴실은 다음 날 오후 1시 입니다.
인원은 최대 2명 입니다.
궁금하신 내용 연락주세요
⭐오늘 이용입니다⭐",여행/숙박/렌트,판매중,N/A,,,,,,,,,
번개장터,https://bunjang.co.kr/products/289737310,2024-09-17 16:38:37,여기어때 호텔 양도합니다,41,0,500,https://media.bunjang.co.kr/product/289737310_{cnt}_1726530324_w{res}.jpg,80퍼로 판매중이니 대리인 구합니다,여행/숙박/렌트,판매중,N/A,,,,,,,,,
번개장터,https://bunjang.co.kr/products/240696989,2024-10-03 16:38:37,핼러윈 팝업북 나이트메어 호텔,91,8,10000,https://media.bunjang.co.kr/product/240696989_{cnt}_1727263320_w{res}.jpg,사용감 거의 없이 보관만했어요.,예술/디자인,판매중,N/A,,,,,,,,,
번개장터,https://bunjang.co.kr/products/252088508,2024-10-03 16:38:37,플래티넘 외식통합이용권(12만원)(롯데호텔 라세느포함),224,3,90000,https://media.bunjang.co.kr/product/252088508_{cnt}_1726372926_w{res}.jpg,"그랜드 앰배서더 서울 더 킹스

노보텔 앰배서더 서울 동대문 호텔 푸드 익스체인지

더플라자 세븐스퀘어

롯데호텔 부산 라세느

롯데호텔 소공 라세느

롯데호텔월드 잠실 라세느

쉐라톤 그랜드 인천 호텔 피스트

소노캄 고양 셰프스 키친

소노캄 여수 셰프스 키친

쏠비치 삼척 셰프스 키친

스위스 그랜드 서울 호텔 뷔페 레스토랑

임피리얼 팰리스 서울 호텔 패밀리아

코트야드 메리어트 서울 타임스퀘어 모모카페

콘래드호텔 제스트

파크 하얏트 서울 코너스톤

패션5



사정이 있어서 이용못하네요ㅜ
5만원권2장1만원2장 있어요
모두 12만원을 10만원드립니다!!

하남스파필드.청량리.서울잠실가능요직거래",외식,판매중,양평군 양평읍,,,,,,,,,
번개장터,https://bunjang.co.kr/products/285752318,2024-10-04 16:38:37,웨스틴 조선 서울 주니어 스위트 업그레이드 (클럽 라운지 PKG),9,0,1254000,https://media.bunjang.co.kr/product/285752318_{cnt}_1724331390_w{res}.jpg,"9/3까지만 판매합니다.
원가 2,420,000원 입니다.
구매하시면 투숙객정보 입력(변경) 해 드려요
투숙객정보변경은 1회만 가능하기 때문에 
안심하고 구매하셔도 됩니다⭐️

클럽 라운지 조식 및 칵테일아워 2인혜택
F&B 이용권 3만원 제공
식음업장 10% 할인
수영장.피트니스.사우나 투숙 인원 모두 제공
매직 플로우 전시 통합이용권 선착순 110객실 제공",여행/숙박/렌트,판매완료,N/A,,,,,,,,,
번개장터,https://bunjang.co.kr/products/227041432,2024-10-01 16:38:37,드래곤시티 노보텔(머큐어) 용산 호텔 스카이킹덤 킹스베케이션 파티룸이용권,1292,12,50000,https://media.bunjang.co.kr/product/227041432_{cnt}_1722499825_w{res}.jpg,"킹스베케에션 스파이&파티룸 3시간 대관(30만원 상당)

지류권입니다. 유효기간은 24년 11월 입니다.

피티룸 이용시 30~40만원 세트 메뉴 주문하셔야 합니다.
30만원 세트메뉴(24만원 제공)
40만원 세트메뉴(32만원 제공) - 둘중 하나 필수

네고불가입니다.

직거래 회현역 주변에서 가능합니다.
쿨거래 하실분만 문자주세요.",외식,판매중,용산구 용산2가동,,,,,,,,,
번개장터,https://bunjang.co.kr/products/290610893,2024-09-27 16:38:37,항공 호텔 고객서비스실무,2,0,3000,https://media.bunjang.co.kr/product/290610893_{cnt}_1727015519_w{res}.jpg,"면접 전에 알고 가면 좋은 내용들이 많습니다.
정옥경 저 한올 출판사",교양/인문,판매중,N/A,,,,,,,,,
번개장터,https://bunjang.co.kr/products/279670141,2024-10-04 16:38:37,"경주 독채풀빌라 원가 210,000->150,000 날짜 7/17~7/1",51,0,150000,https://media.bunjang.co.kr/product/279670141_{cnt}_1721032880_w{res}.jpg,개인사정이 생겨서 판매합니다 이번주 수요일~목요일이고 판매안되면 지인들에게그냥 주려고합니다 연락빨리주세요~,여행/숙박/렌트,판매완료,N/A,,,,,,,,,
번개장터,https://bunjang.co.kr/products/284807679,2024-10-04 16:38:37,워커힐 상품권,9,1,90000,https://media.bunjang.co.kr/product/284807679_{cnt}_1724038343_w{res}.jpg,"워커힐 호텔 상품권 50만원
(10만원권 5장)

직거래는 망월사역, 동두천 가능합니다
장당 90000원",여행/숙박/렌트,판매완료,의정부시 호원1동,,,,,,,,,
번개장터,https://bunjang.co.kr/products/290969466,2024-10-02 16:38:37,"경포 스카이베이호텔 숙박권(10/12,주말)",35,1,210000,https://media.bunjang.co.kr/product/290969466_{cnt}_1727871117_w{res}.jpg,"10월12일 주말 숙박권
executive twin 더블,싱글침대 2개
소인포함 최대4인까지 가능합니다.
오션뷰확정, 고층뷰가능합니다.
10/08(화)까지 구매의사 결정요청합니다.
9977 1729
언제든 문의주셔요
감사합니다.",여행/숙박/렌트,판매중,N/A,,,,,,,,,
번개장터,https://bunjang.co.kr/products/276686546,2024-10-04 16:38:37,싱가폴 숙소 원패러호텔 양도합니다. 9월10일~9월12일 2박,51,0,450000,https://media.bunjang.co.kr/product/276686546_{cnt}_1719836748_w{res}.jpg,"9월 10일 화요일 부터 12일 목요일 2박
체크인 3시부터 가능
싱가포르 원패러호텔 
민트룸 
성인2명
2박에 58만원에 예약 했는데 사정이 생겨 판매합니다. 쿨거래시 약간의 네고 해드리겠습니다.",여행/숙박/렌트,판매완료,부산진구 부전제2동,,,,,,,,,
번개장터,https://bunjang.co.kr/products/282226092,2024-10-04 16:38:37,야놀자 80%,16,0,40000,https://media.bunjang.co.kr/product/282226092_{cnt}_1722335744_w{res}.jpg,"✔️본인인증 상점✔️
3만원~10만원미만 가능
실제금액에서 ❗️80프로만❗️ 입금하면 됩니다
입금확인후 제가 예약해드립니다 
예약완료후 예약정보 전달드립니다
준비된 한도 소진시 판매종료

💡문자 & 톡 보낼때
- 숙소이름 or 링크 
-예약날짜 
-객실타입 
-가격 
-인원 
-예약자성함 
-전화번호 
-도보차량이용유무
🍯예약페이지 들어가서 캡쳐로 보내주시면 더더 간편합니다
 
🚫예약완료시 취소절대불가🚫
숙소자체에서 무료취소 되있어도 제가 대리주문해드린거라 취소가 절대 불가하니 신중히 주문부탁드립니다
취소가 불가피할시 타인에서 양도하는 방법으로 해결하셔야합니다",여행/숙박/렌트,판매완료,N/A,,,,,,,,,
번개장터,https://bunjang.co.kr/products/291870565,2024-10-01 16:38:37,인스파이어 호텔 F&B 10만원,15,2,83000,https://media.bunjang.co.kr/product/291870565_{cnt}_1727700578_w{res}.jpg,"인천 인스파이어 호텔 F&B 1만원권 10장 판매합니다 :)
사용기한 넉넉합니다.",여행/숙박/렌트,판매중,N/A,,,,,,,,,
번개장터,https://bunjang.co.kr/products/247488338,2024-10-01 16:38:37,그랜드 조선 부산호텔 BTS 방탄  포카 BTS Theme hotel,169,1,150000,https://media.bunjang.co.kr/product/247488338_{cnt}_1725930828_w{res}.jpg,"그랜드 조선 호텔 웰컴 기프트 세트 양도합니다
BTS Theme hotel ""grand josun"" goodies

💜기본구성품💜
✨BTS 포토카드 & 웰컴 메시지 카드 (1세트)
✨어매니티 (후드 케이프, 쿠션 등등...)

포카1세트+단체엽서+호텔어매니티
(그랜드조선/파라다이스/페어필드바이메리어트 중 1종 선택)

자세한 사항은 톡으로 문의주세요.

❌❌ 교환 반품 ❌❌
반택 2000원
택배 4000원 추금",콘서트,판매중,N/A,,,,,,,,,
번개장터,https://bunjang.co.kr/products/290395790,2024-09-22 16:38:37,아고다호텔 40% 할인예약해드립니다,52,0,3000,https://media.bunjang.co.kr/product/290395790_{cnt}_1726915091_w{res}.jpg,"아고다호텔 40% 할인예약해드립니다

국내호텔 / 해외호텔 / 풀빌라 / ALL 
아고다 전세계 모든호텔 최대 40% 할인된 가격으로 예약해드립니다.

선결제예약후 입금해주시면됩니다.

(예약문의시)
호텔명 :
일정 :
인원 :
객실타입 :
예약자성함(한글/영문) :
연락처 :
이메일주소 :

예약확정서는 이메일로 보내드립니다.

최종결제금은 시간대환율로 다소 차이가날수있습니다 차이가 많이나는경우 꼭말씀해주세요.",여행/숙박/렌트,판매중,서초구 서초1동,,,,,,,,,
번개장터,https://bunjang.co.kr/products/291945534,2024-10-01 16:38:37,반얀트리클럽 앤 스파 서울 호텔 10. 19일 숙박 - 2인 조식포함,20,0,580000,https://media.bunjang.co.kr/product/291945534_{cnt}_1727998908_w{res}.jpg,"조식 뷔페 2인

피트니스 수영

반얀룸

성인 2인 기준


10월 19일 토 3시 입실",여행/숙박/렌트,판매중,N/A,,,,,,,,,
번개장터,https://bunjang.co.kr/products/268428194,2024-10-04 08:38:37,일본 호텔 대신 할인 예약,79,3,999,https://media.bunjang.co.kr/product/268428194_{cnt}_1717228674_w{res}.jpg,"일본 호텔 할인 예약
호텔 이름랑 날자 알려주고 가격 찾아볼게요",여행/숙박/렌트,판매중,강남구 신사동,,,,,,,,,
번개장터,https://bunjang.co.kr/products/277249958,2024-09-26 16:38:37,보코 강남 IHG 호텔 숙박권,132,5,200000,https://media.bunjang.co.kr/product/277249958_{cnt}_1720053631_w{res}.jpg,"보코 강남 IHG 호텔, 디럭스룸 숙박권 팝니다

2024년 11/30일까지 사용가능하고
*9/14-17, 10/3-6 빼고는 예약 가능해요",여행/숙박/렌트,판매중,부천시 원종2동,,,,,,,,,
번개장터,https://bunjang.co.kr/products/283031598,2024-10-04 16:38:37,야놀진83%,6,0,33200,https://media.bunjang.co.kr/product/283031598_{cnt}_1722780725_w{res}.jpg,"✔️본인인증 상점✔️
3만원~10만원미만 가능
실제금액에서 ❗️83프로만❗️ 입금하면 됩니다
입금확인후 예약진행
예약완료후 예약정보 전달드립니다
준비된 한도 소진시 판매종료

💡문자 & 톡 보낼때
- 숙소이름 or 링크 
-예약날짜 
-객실타입 
-가격 
-인원 
-예약자성함 
-전화번호 
-도보차량이용유무
🍯예약페이지 들어가서 캡쳐로 보내주시면 더더 간편합니다
 
🚫예약완료시 취소절대불가🚫
숙소자체에서 무료취소 되있어도 제가 해드린거라 취소가 절대 불가하니 신중히 주문부탁드립니다
취소가 불가피할시 타인에서 양도하는 방법으로 해결하셔야합니다",여행/숙박/렌트,판매완료,N/A,,,,,,,,,
번개장터,https://bunjang.co.kr/products/278665480,2024-10-04 16:38:37,토스후불결제 88프로팝니다,6,0,1004,https://media.bunjang.co.kr/product/278665480_{cnt}_1720530706_w{res}.jpg,"토스후불결제 한도 30입니다
88프로로 판매하고 25~30만 사이 결제 하실분들
연락주세요~~~ 최대 30만 맞추시면 좋습니다
비행기,호텔 모두 다 예약가능합니다",문화/도서,판매완료,N/A,,,,,,,,,
번개장터,https://bunjang.co.kr/products/234208202,2024-10-04 16:38:37,호텔 양도,22,1,148000,https://media.bunjang.co.kr/product/234208202_{cnt}_1724635067_w{res}.jpg,🧡🩶🧡🩶🧡🩶🧡🩶,여행/숙박/렌트,판매완료,서북구 부성1동,,,,,,,,,
번개장터,https://bunjang.co.kr/products/288666288,2024-09-24 16:38:37,소노호텔 수영장 입장권(로블바우처),20,0,275000,https://media.bunjang.co.kr/product/288666288_{cnt}_1726256407_w{res}.jpg,"로블카드 바우처입니다.
6장 동시 판매합니다.",여행/숙박/렌트,판매중,동구 안심3동,,,,,,,,,
번개장터,https://bunjang.co.kr/products/231121256,2024-10-04 10:38:37,"조선팰리스, 파크하얏트 호텔 예약",1514,30,111111,https://media.bunjang.co.kr/product/231121256_{cnt}_1728003038_w{res}.jpg,"조선팰리스 

파크하얏트 

*주중, 주말 예약 가능

호텔 예약 저렴하게 해드립니다!
호텔 예약 사이트 보다 15~20%는 저렴하게 가능합니다 
- 직접가서 제가 결제
- 숙박일수 채우기 위함
- 레이트체크아웃 2PM 


날짜 알려주시면 예약 확정 + 현장 결제
궁금하신 부분있으시면 연락부탁드립니다:)",여행/숙박/렌트,판매중,분당구 판교동,,,,,,,,,
번개장터,https://bunjang.co.kr/products/221774720,2024-09-18 16:38:37,수성호텔 루프탑 vip 수영장+사우나 판매,564,18,40000,https://media.bunjang.co.kr/product/221774720_{cnt}_1726991690_w{res}.jpg,"루프탑+사우나 포함 vip이며

수량 많습니다
유효기간 없습니다",여행/숙박/렌트,판매중,N/A,,,,,,,,,
번개장터,https://bunjang.co.kr/products/234253937,2024-10-04 16:38:37,제주 유어스 호텔 27-29일 2박,35,0,50000,https://media.bunjang.co.kr/product/234253937_{cnt}_1692948504_w{res}.jpg,"제주 서귀포 유어스 호텔
8/27-29 급 양도 내놓아요
급하게 휴가를 쓸 수 없게 되어서ㅜㅜ
지금 예약하시면 아고다 기준 144,500원인데 
저는 12만원에 예약해서
싸게 팝니자ㅜㅜ
기프치콘이라 상품권으로도 가능해요",여행/숙박/렌트,판매완료,남구 학익1동,,,,,,,,,
번개장터,https://bunjang.co.kr/products/290482701,2024-10-03 21:38:37,조선호텔 통합권 주말가능 기한 길어요,21,0,630000,https://media.bunjang.co.kr/product/290482701_{cnt}_1727318759_w{res}.jpg,"사용 가능한 호텔 다 찍어 놓앗습니다
기한 길고 주말가능 12.24~26일 12/31일빼고 다사용 가능하다고 보면 됩니다
부산이랑 제주는 여름성수기 1/1 추가로 사용 불가
호텔별 혜택 확인하고 톡 주세요",여행/숙박/렌트,판매중,N/A,,,,,,,,,
번개장터,https://bunjang.co.kr/products/292257838,2024-10-03 16:38:37,해즈빈 호텔 발렌티노 굿즈 매입 구매합니다,13,0,1004,https://media.bunjang.co.kr/product/292257838_{cnt}_1727923889_w{res}.jpg,웬만하면 다 삽미다.....일단 저에게 보어주세요,공연/전시/행사,판매중,N/A,,,,,,,,,
번개장터,https://bunjang.co.kr/products/288583953,2024-10-03 16:38:37,10월 4일5일 주중 한화리조트 여수벨메르호텔 양도합니다,125,0,200000,https://media.bunjang.co.kr/product/288583953_{cnt}_1728022590_w{res}.jpg,"한화리조트 여수 벨메르호텔 미취사
침구추가 2채까지, 1채 30.000원
슈페리어스위트 침실2.화장실2.거실 4~6인

* 10월 월요일~목요일 (공휴일제외) 
슈페리어 스위트 200.000원

10월 4일 금요일
슈페리어스위트 오션뷰  480.000원
프리미어스위트 오션뷰 600.000원
(침실2. 욕실3. 거실. 테라스) 4~6인
5일 토요일
슈페리어 스위트오션뷰  480.000원
프리미어스위트 오션뷰 600.000원
(침실2. 욕실3. 거실. 테라스) 4~6인 

예약 후 취소.환불 되지않습니다
8953.2319",여행/숙박/렌트,판매중,N/A,,,,,,,,,
번개장터,https://bunjang.co.kr/products/290944329,2024-09-25 16:38:37,파라다이스호텔부산,27,0,2850000,https://media.bunjang.co.kr/product/290944329_{cnt}_1727189074_w{res}.jpg,"부산파라다이스호텔
10월3일~6일
숙박권판매합니다
사정상 못가게되었어요
디럭스 더블룸 테라스 오션뷰
조식 씨메르 포함입니다",여행/숙박/렌트,판매중,N/A,,,,,,,,,
번개장터,https://bunjang.co.kr/products/200783095,2024-10-04 08:38:37,서울 페어몬트 앰배서더 호텔,1551,9,30000,https://media.bunjang.co.kr/product/200783095_{cnt}_1668654769_w{res}.jpg,"서울 페어몬트 앰배서더 호텔 예약
매일 2인조식 포함
100덜라 크랫디 포함
룸 상태에 딸라 레이틋 체크옷드 가능
예약문의 카톡:*************
*만원이 예약 수수료에요",여행/숙박/렌트,판매중,수정구 신흥3동,,,,,,,,,
번개장터,https://bunjang.co.kr/products/246134282,2024-09-21 16:38:37,콘래드서울 뷔페 식사권,659,10,120000,https://media.bunjang.co.kr/product/246134282_{cnt}_1726823403_w{res}.jpg,"전화해서 물어보니 SC바우처 165,000원 권이라고 합니다. 

장당 가격입니다 1장 남았습니다. 

1월 2일부터 사용가능합니다.

유효기간 발행일로부터 1년이요 

발행일이 2024년 1월 2일임

런치 디너 주말주중 전부사용가능입니다.

금요일 랍스터뷔페, 크리스마스 발렌타인데이 어린이날등 특별프로모션기간은 사용불가예요",외식,판매완료,서초구 반포1동,,,,,,,,,
번개장터,https://bunjang.co.kr/products/257383321,2024-10-04 16:38:37,오사카 일쿠오레난바호텔 8.31-9.02양도,355,6,155000,https://media.bunjang.co.kr/product/257383321_{cnt}_1717745879_w{res}.jpg,"일쿠오레 난바 호텔 (Hotel IL Cuore Namba)
2인 8.31-9.02 토일월 판매합니다 
날짜변경 안되요
휴가일정이 변경되었는데 호텔을 환불불가 상품으로 예약하여 판매하게 되었습니다.",여행/숙박/렌트,판매완료,달서구 진천동,,,,,,,,,
번개장터,https://bunjang.co.kr/products/278885763,2024-10-03 23:38:37,"드래곤 시티 호텔, 노보텔 용산, 머큐어 용산 레스토랑",179,6,40000,https://media.bunjang.co.kr/product/278885763_{cnt}_1726710483_w{res}.jpg,"5만원권 각 4만원씩, 4장 일괄은 15만원

The 26 또는 알라메종 와인 앤 다인 점심 3코스 1인 식사권 각 5만원씩,  2장 일괄은 95,000원

중식당 페이, 일식당 운카이 코스 식사권
각 7만원씩, 2장 일괄은 135,000원

50% 할인권은 1장이며 6만원

각 이용권 사용 조건은 각 사진 참고 바랍니다.",외식,판매중,강동구 명일제1동,,,,,,,,,
번개장터,https://bunjang.co.kr/products/263429343,2024-10-04 16:38:37,센트럴 호텔,17,0,75000,https://media.bunjang.co.kr/product/263429343_{cnt}_1715689164_w{res}.jpg,못가게되어 팔아요 가격제안주세요ㅠ,여행/숙박/렌트,판매완료,마산합포구 월영동,,,,,,,,,
