,platform,original_link,post_time,title,view_count,like_count,price,images,description,category,status,seller_location,city_goo,citydong,description_1,expiration_stdate,expiration_endate,room_type,head_count,shipping_fee,transaction_method,market_price,options,parking,check_in_time,check_out_time,stay_type,foreignn,event,advertise
21,당근마켓,https://www.daangn.com/articles/845750014,2024-10-09 23:54:51.014,신라호텔 파크뷰 뷔페 이용권 2장,101,5,340000,https://img.kr.gcp-karroter.net/origin/article/202410/71b57082b34cb16257c71c5061fd6ee7b86fb1b382066f9f92ce873f6b911af9_0.webp?f=webp&q=95&s=1440x1440&t=inside,"2025년 1월까지
네고불가
디너, 브런치 뷔페 이용권
12월 추가금 발생
직거래 선호
충정로역(2호선) 인근 거래1순위 선호
서울역~아현역까지 커버 가능
평일 저녁 거래 시 을지로 3가~명동까지 가능",티켓/교환권,판매중,중구 중림동,중구,중림동,"제목 : 신라호텔 파크뷰 뷔페 이용권 2장, 상품 게시 시간 : 2024-10-09 23:54:51.014, 상세 설명 : 2025년 1월까지
네고불가
디너, 브런치 뷔페 이용권
12월 추가금 발생
직거래 선호
충정로역(2호선) 인근 거래1순위 선호
서울역~아현역까지 커버 가능
평일 저녁 거래 시 을지로 3가~명동까지 가능",2024-10-09,2025-01-31,,,0.0,직거래,,"디너 뷔페, 브런치 뷔페",False,,,기타,국내,,False
22,당근마켓,https://www.daangn.com/articles/845748677,2024-10-09 23:54:51.014,[대여] 조선호텔 GOLD 골드 멤버십 카드 / 계정🌟,21,1,19000,"https://img.kr.gcp-karroter.net/origin/article/202410/95c7ab30e70508c0f2eac6991aeac76b4fb83a06c799de5d68853e4a169a4d33.jpg?f=webp&q=95&s=1440x1440&t=inside, https://img.kr.gcp-karroter.net/origin/article/202410/eb0d725702848c039a9c50227e00f518e2cef187232f93ec1e97eaedb63a5e8a.jpg?f=webp&q=95&s=1440x1440&t=inside, https://img.kr.gcp-karroter.net/origin/article/202410/b9ed698f7156c4059dfb1bde8e2457df3381a4c2541c5b06d447da32a0c2de08.jpg?f=webp&q=95&s=1440x1440&t=inside, https://img.kr.gcp-karroter.net/origin/article/202410/e142569c6751d784aae6258fecae8d1ee3138178a25db22459644b8b53595d99.jpg?f=webp&q=95&s=1440x1440&t=inside, https://img.kr.gcp-karroter.net/origin/article/202410/9e7e86a7a8c397ece4bb5360f0344ea3fe9bb7f29b891b83edeb1e32c60e2abe.jpg?f=webp&q=95&s=1440x1440&t=inside","[대여] 조선호텔 GOLD 골드 멤버십 카드 / 계정🌟
	1.	콘스탄스 (Constans)
	2.	이타닉 가든 (Eatanic Garden)
	3.	더 그레이트 홍연 (The Great Hong Yuan)
	4.	1914 라운지 & 바 (1914 Lounge & Bar)
	5.	조선델리 더 부티크 (Josun Deli the Boutique)
	6.	아리아 (Aria)
	7.	나인스게이트 (Nine’s Gate)
	8.	홍연 (Hong Yuan)
	9.	스시조 (Sushi Cho)
	10.	라운지 & 바 (Lounge & Bar)
	11.	루브리카 (Rubrica)
식음업장 및 호텔 숙박 등등 할인 받아서 이용 가능하세요
조선호텔 골드 멤버십 카드를 하루 19,000원에 대여해드립니다!",티켓/교환권,판매중,영등포구 여의동,영등포구,여의동,"제목 : [대여] 조선호텔 GOLD 골드 멤버십 카드 / 계정🌟, 상품 게시 시간 : 2024-10-09 23:54:51.014, 상세 설명 : [대여] 조선호텔 GOLD 골드 멤버십 카드 / 계정🌟
	1.	콘스탄스 (Constans)
	2.	이타닉 가든 (Eatanic Garden)
	3.	더 그레이트 홍연 (The Great Hong Yuan)
	4.	1914 라운지 & 바 (1914 Lounge & Bar)
	5.	조선델리 더 부티크 (Josun Deli the Boutique)
	6.	아리아 (Aria)
	7.	나인스게이트 (Nine’s Gate)
	8.	홍연 (Hong Yuan)
	9.	스시조 (Sushi Cho)
	10.	라운지 & 바 (Lounge & Bar)
	11.	루브리카 (Rubrica)
식음업장 및 호텔 숙박 등등 할인 받아서 이용 가능하세요
조선호텔 골드 멤버십 카드를 하루 19,000원에 대여해드립니다!",,,,,0.0,기타,19000.0,"콘스탄스, 이타닉 가든, 더 그레이트 홍연, 1914 라운지 & 바, 조선델리 더 부티크, 아리아, 나인스게이트, 홍연, 스시조, 라운지 & 바, 루브리카",False,,,호텔,국내,,False
23,당근마켓,https://www.daangn.com/articles/845748463,2024-10-09 23:54:51.014,[대여] 조선호텔 GOLD 골드 멤버십 카드 / 계정🌟,18,1,19000,"https://img.kr.gcp-karroter.net/origin/article/202410/cc940aaf8f4410c18d4ef42a7859db18280662a065880f04dafee238e83b5148.jpg?f=webp&q=95&s=1440x1440&t=inside, https://img.kr.gcp-karroter.net/origin/article/202410/d8c5c58e2e34f8a0012ba318918b218b9c7e21bd07170f94c01338fb80da3e5d.jpg?f=webp&q=95&s=1440x1440&t=inside, https://img.kr.gcp-karroter.net/origin/article/202410/3f7ff0baf5c6b9926ba22eea3a5a07d4f6a99c361a94a0140b4a2d1ee303fafb.jpg?f=webp&q=95&s=1440x1440&t=inside, https://img.kr.gcp-karroter.net/origin/article/202410/391553ac4e204ca50dd1396070fcb943c80e7b316020178d31684550b80ac35f.jpg?f=webp&q=95&s=1440x1440&t=inside, https://img.kr.gcp-karroter.net/origin/article/202410/ab39a530b5f441ab03764c42615b07bf0609aae75f3a804271ace5d6b784913f.jpg?f=webp&q=95&s=1440x1440&t=inside","[대여] 조선호텔 GOLD 골드 멤버십 카드 / 계정🌟
	1.	콘스탄스 (Constans)
	2.	이타닉 가든 (Eatanic Garden)
	3.	더 그레이트 홍연 (The Great Hong Yuan)
	4.	1914 라운지 & 바 (1914 Lounge & Bar)
	5.	조선델리 더 부티크 (Josun Deli the Boutique)
	6.	아리아 (Aria)
	7.	나인스게이트 (Nine’s Gate)
	8.	홍연 (Hong Yuan)
	9.	스시조 (Sushi Cho)
	10.	라운지 & 바 (Lounge & Bar)
	11.	루브리카 (Rubrica)
식음업장, 호텔 숙박 등등 할인 받아서 이용 가능하세요
조선호텔 골드 멤버십 카드를 하루 19,000원에 대여해드립니다!",티켓/교환권,판매중,서초구 서초4동,서초구,서초4동,"제목 : [대여] 조선호텔 GOLD 골드 멤버십 카드 / 계정🌟, 상품 게시 시간 : 2024-10-09 23:54:51.014, 상세 설명 : [대여] 조선호텔 GOLD 골드 멤버십 카드 / 계정🌟
	1.	콘스탄스 (Constans)
	2.	이타닉 가든 (Eatanic Garden)
	3.	더 그레이트 홍연 (The Great Hong Yuan)
	4.	1914 라운지 & 바 (1914 Lounge & Bar)
	5.	조선델리 더 부티크 (Josun Deli the Boutique)
	6.	아리아 (Aria)
	7.	나인스게이트 (Nine’s Gate)
	8.	홍연 (Hong Yuan)
	9.	스시조 (Sushi Cho)
	10.	라운지 & 바 (Lounge & Bar)
	11.	루브리카 (Rubrica)
식음업장, 호텔 숙박 등등 할인 받아서 이용 가능하세요
조선호텔 골드 멤버십 카드를 하루 19,000원에 대여해드립니다!",2024-10-10,2024-10-10,,,0.0,직거래,,"헬스장,수영장,사우나,요가실",True,,,호텔,국내,,False
24,당근마켓,https://www.daangn.com/articles/845746750,2024-10-09 23:54:51.014,"몬드리안호텔 휘트니스시설 1회 이용권(헬스장,수영장,사우나,요가실)",40,5,25000,정보없음,"몬드리안호텔 휘트니스시설 1회 이용하실수있는 이용권입니다
헬스장, 수영장, 요가연습실, 사우나시설 이용가능하구요! 시간제한 없고, 주차시4시간 무료주차됩니다
단, 날짜가 10월10일 단 하루라서 저렴하게올려요!
10일 오후2시 이후부터 아무때나 가능합니다
몬드리안 로비에서 거래하고 바로 입장하시면 될 것같아요~",티켓/교환권,판매중,용산구 이태원동,용산구,이태원동,"제목 : 몬드리안호텔 휘트니스시설 1회 이용권(헬스장,수영장,사우나,요가실), 상품 게시 시간 : 2024-10-09 23:54:51.014, 상세 설명 : 몬드리안호텔 휘트니스시설 1회 이용하실수있는 이용권입니다
헬스장, 수영장, 요가연습실, 사우나시설 이용가능하구요! 시간제한 없고, 주차시4시간 무료주차됩니다
단, 날짜가 10월10일 단 하루라서 저렴하게올려요!
10일 오후2시 이후부터 아무때나 가능합니다
몬드리안 로비에서 거래하고 바로 입장하시면 될 것같아요~",,,,,0.0,기타,19000.0,"콘스탄스, 이타닉 가든, 더 그레이트 홍연, 1914 라운지 & 바, 조선델리 더 부티크, 아리아, 나인스게이트, 홍연, 스시조, 라운지 & 바, 루브리카",False,,,호텔,국내,,False
25,당근마켓,https://www.daangn.com/articles/845736188,2024-10-09 23:54:51.014,신라호텔 돌잔치 셀비아룸 양도,252,2,150000,https://img.kr.gcp-karroter.net/origin/article/202410/fc91a54388b9f7bfa1c325817c9ecaf23fed02f545c79a8d0b7c3465177a1937_0.webp?f=webp&q=95&s=1440x1440&t=inside,"돌잔치 업체통해예약햇는데 날짜변경으로 팝니다
ㅠㅠ 양도비이고요 연락주세요",티켓/교환권,판매중,김포시 마산동,,마산동,"제목 : 신라호텔 돌잔치 셀비아룸 양도, 상품 게시 시간 : 2024-10-09 23:54:51.014, 상세 설명 : 돌잔치 업체통해예약햇는데 날짜변경으로 팝니다
ㅠㅠ 양도비이고요 연락주세요",,,셀비아룸,,0.0,기타,,,False,,,호텔,국내,,False
26,당근마켓,https://www.daangn.com/articles/845724678,2024-10-09 22:54:51.014,조선호텔 뉴욕치즈케이크 배송,68,4,35000,"https://img.kr.gcp-karroter.net/origin/article/202410/84dc7d275f4faca2af5d43921df301dca7b4d17ef96d8992ae27139dee40a820.jpg?f=webp&q=95&s=1440x1440&t=inside, https://img.kr.gcp-karroter.net/origin/article/202410/9d1d9f803aecffedc5b6e4ab7d6dff1c8f53b83fe320ddc05fabde51e710568e.jpg?f=webp&q=95&s=1440x1440&t=inside","배송상품이에요! 
배송지 바로 입력해 드려요!!",티켓/교환권,판매중,전주시 덕진구 인후동1가,덕진구,,"제목 : 조선호텔 뉴욕치즈케이크 배송, 상품 게시 시간 : 2024-10-09 22:54:51.014, 상세 설명 : 배송상품이에요! 
배송지 바로 입력해 드려요!!",,,,,0.0,택배거래,,,False,,,기타,국내,,True
27,당근마켓,https://www.daangn.com/articles/845719495,2024-10-09 22:54:51.014,JW 메리어트 호텔 서울 플레이버즈 성인 뷔페,85,5,165000,https://img.kr.gcp-karroter.net/origin/article/202410/9421a9d0ce13fa9b775707fe629e8523eac5f7cad193978aca0755208ef703f0_0.webp?f=webp&q=95&s=1440x1440&t=inside,"JW 메리어트 호텔 서울 플레이버즈 성인 뷔페 식사권 입니다.
모바일 큐알 티켓입니다 
1매당 16.5만이고 수량 있어요 
가격은좀어려워요 
주중주말 가능, 당일 이용됩니다",티켓/교환권,판매중,송파구 잠실동,송파구,잠실동,"제목 : JW 메리어트 호텔 서울 플레이버즈 성인 뷔페, 상품 게시 시간 : 2024-10-09 22:54:51.014, 상세 설명 : JW 메리어트 호텔 서울 플레이버즈 성인 뷔페 식사권 입니다.
모바일 큐알 티켓입니다 
1매당 16.5만이고 수량 있어요 
가격은좀어려워요 
주중주말 가능, 당일 이용됩니다",,,,,0.0,기타,,,False,,,호텔,국내,,False
28,당근마켓,https://www.daangn.com/articles/845717466,2024-10-09 22:54:51.014,조식 포함 테이크 광명 호텔 스위트룸,60,4,300000,"https://img.kr.gcp-karroter.net/origin/article/202410/edea6cf69d737f49af884c2822a825efbcd7d765b605afbc96fb399ebc9315d7_0.webp?f=webp&q=95&s=1440x1440&t=inside, https://img.kr.gcp-karroter.net/origin/article/202410/edea6cf69d737f49af884c2822a825efbcd7d765b605afbc96fb399ebc9315d7_1.webp?f=webp&q=95&s=1440x1440&t=inside",조식 포함 테이크 광명 호텔 스위트룸 1박 판매합니다,티켓/교환권,판매중,강남구 압구정동,강남구,압구정동,"제목 : 조식 포함 테이크 광명 호텔 스위트룸, 상품 게시 시간 : 2024-10-09 22:54:51.014, 상세 설명 : 조식 포함 테이크 광명 호텔 스위트룸 1박 판매합니다",,,스위트룸,,0.0,기타,,조식 포함,False,,,호텔,국내,,False
29,당근마켓,https://www.daangn.com/articles/845715299,2024-10-09 22:54:51.014,제주 유탑유블레스 함덕 호텔 바우처 (조식 2인포함),27,0,130000,"https://img.kr.gcp-karroter.net/origin/article/202410/1c78503d629e95dd22b2faf15e2935f74334ce6f4d66a28a3f045ac1171e5aaf.jpg?f=webp&q=95&s=1440x1440&t=inside, https://img.kr.gcp-karroter.net/origin/article/202410/9f4c8edf7c0410feb22e5c502bdaade3ee759fd8cdaf66c98abe0e807069163d.jpg?f=webp&q=95&s=1440x1440&t=inside","제주 유탑 함덕 호텔 조식 2인포함 주말도 사용 가능한 바우처 판매합니다~
저렴하게
판매하는거라 네고 불가능 합니다~",티켓/교환권,판매중,동작구 신대방제1동,동작구,신대방제1동,"제목 : 제주 유탑유블레스 함덕 호텔 바우처 (조식 2인포함), 상품 게시 시간 : 2024-10-09 22:54:51.014, 상세 설명 : 제주 유탑 함덕 호텔 조식 2인포함 주말도 사용 가능한 바우처 판매합니다~
저렴하게
판매하는거라 네고 불가능 합니다~",,,,,0.0,기타,,,False,,,호텔,국내,,False
30,당근마켓,https://www.daangn.com/articles/845707427,2024-10-09 22:54:51.014,"일본 오키나와, 호텔 그레이스리 나하",50,2,60000,"https://img.kr.gcp-karroter.net/origin/article/202410/49e3a1874844a50b025369f0d82cf4aa941733279d0e22c9a3f6ca8e80280686_0.webp?f=webp&q=95&s=1440x1440&t=inside, https://img.kr.gcp-karroter.net/origin/article/202410/aa3b87728ba7b88e5fa311ef7fae6b57cad2bf721b7e5ccf793fcb1cf750e7d7_0.webp?f=webp&q=95&s=1440x1440&t=inside","일본 오키나와, 호텔 그레이스리 나하
1박, 2인 무료 숙박권 판매합니다
• 예약방법: 공식 사이트에 직접 문의 (전화 or 메일)
• 객실타입: 인원에 따라 싱글 혹은 트윈
• 조식: 포함
• 사용기간: 올해 (24.12.31)까지 사용 가능
• 예약불가기간: 없음.
잔실이 있다면 객실료가 더 비싼 크리스마스에도 사용 가능한듯합니다. 자세한 문의는 직접 호텔에 해주세요",티켓/교환권,판매중,노원구 상계1동,노원구,상계1동,"제목 : 일본 오키나와, 호텔 그레이스리 나하, 상품 게시 시간 : 2024-10-09 22:54:51.014, 상세 설명 : 일본 오키나와, 호텔 그레이스리 나하
1박, 2인 무료 숙박권 판매합니다
• 예약방법: 공식 사이트에 직접 문의 (전화 or 메일)
• 객실타입: 인원에 따라 싱글 혹은 트윈
• 조식: 포함
• 사용기간: 올해 (24.12.31)까지 사용 가능
• 예약불가기간: 없음.
잔실이 있다면 객실료가 더 비싼 크리스마스에도 사용 가능한듯합니다. 자세한 문의는 직접 호텔에 해주세요",,,,,0.0,기타,,,False,,,호텔,국내,,False
31,당근마켓,https://www.daangn.com/articles/845702731,2024-10-09 22:54:51.014,호텔숙박권,607,8,50000,https://img.kr.gcp-karroter.net/origin/article/202410/59fbc6fa48955c893f4bf2d3c7db02db959885c29431cf8e10813e7b9027c1c8_1.webp?f=webp&q=95&s=1440x1440&t=inside,"시에나호텔숙박권 남자친구링 가려구 예약했는데 사정이 생겨못가서 판매합니다~~
10월11일 금요일밤
중고상품이라 교환,환불안됩니다",티켓/교환권,판매중,고양시 일산서구 일산동,일산서구,일산동,"제목 : 호텔숙박권, 상품 게시 시간 : 2024-10-09 22:54:51.014, 상세 설명 : 시에나호텔숙박권 남자친구링 가려구 예약했는데 사정이 생겨못가서 판매합니다~~
10월11일 금요일밤
중고상품이라 교환,환불안됩니다",2024-10-09,2024-12-31,"싱글, 트윈",2.0,0.0,기타,,조식 포함,False,,,호텔,외국,,False
32,당근마켓,https://www.daangn.com/articles/845697574,2024-10-09 21:54:51.014,조선 호텔 등 더 베스트카드 바우처 숙박 예약,56,3,240000,https://img.kr.gcp-karroter.net/origin/article/202410/64b631183d33b3ba314b35490bed6b9a392e2d9b279f0121e615ddab33d16434.jpg?f=webp&q=95&s=1440x1440&t=inside,"신한더베스트카드 무료숙박바우처 판매합니다.
숙박이용기간은 25년 6월까지이며 아래 호텔 중 1박 이용가능합니다.
호텔의 성수기기간이나 뷰선택에 따라서 추가금액 발생할 수 있으며 이는 구매자가 추가부담하시면 됩니다.​
​
문자로 원하는 날짜, 호텔 알려주시면 가능여부 알려드리겠습니다.
- 평일 기준으로만 신한카드에 예약 가능합니다. 
​
실물티켓이 아닌 문자로 예약내용 전송해드리며 구매하시는 분 명의로 예약해드립니다.
​
숙박권 특성상 구매후 변경 및 환불불가합니다.
​
​
<서울권>
​
서울웨스틴조선, 노보텔앰배서더강남, 노보텔 앰배서더 서울 동대문 호텔&레지던스, 콘래드호텔, 그랜드 워커힐, 메이필드, 앰배서더 서울풀만, 안다즈서울 강남, 그랜드머큐어앰배서더호텔
​
<부산권>
​
부산파라다이스, 부산웨스틴조선, 부산롯데호텔, 한화리조트 해운대
​
<제주권>
​
그랜드 조선 제주, 제주신화월드 메리어트호텔, 제주신화월드 서머셋콘도, 아덴힐, 제주베이, 해비치호텔, 위(WE)호텔 제주, 제주휘닉스리조트,히든클리프
​
<강원권>
​
홀리데이인알펜시아콘도, 인터컨티넨탈알펜시아호텔, 설악켄싱턴(최대2박), 켄싱턴호텔평창(최대2박), 한화리조트 쏘라노, 하이원팰리스호텔(최대2박), 휘닉스평창호텔(최대2박)
​
<기타>
​
한화리조트 대천, 소노캄(구.여수엠블), 여수히든베이, 롯데부여 엘도라도리조트, 광주홀리데이인, 거제삼성호텔, 반얀트리 방콕",티켓/교환권,판매중,송파구 송파1동,송파구,송파1동,"제목 : 조선 호텔 등 더 베스트카드 바우처 숙박 예약, 상품 게시 시간 : 2024-10-09 21:54:51.014, 상세 설명 : 신한더베스트카드 무료숙박바우처 판매합니다.
숙박이용기간은 25년 6월까지이며 아래 호텔 중 1박 이용가능합니다.
호텔의 성수기기간이나 뷰선택에 따라서 추가금액 발생할 수 있으며 이는 구매자가 추가부담하시면 됩니다.​
​
문자로 원하는 날짜, 호텔 알려주시면 가능여부 알려드리겠습니다.
- 평일 기준으로만 신한카드에 예약 가능합니다. 
​
실물티켓이 아닌 문자로 예약내용 전송해드리며 구매하시는 분 명의로 예약해드립니다.
​
숙박권 특성상 구매후 변경 및 환불불가합니다.
​
​
<서울권>
​
서울웨스틴조선, 노보텔앰배서더강남, 노보텔 앰배서더 서울 동대문 호텔&레지던스, 콘래드호텔, 그랜드 워커힐, 메이필드, 앰배서더 서울풀만, 안다즈서울 강남, 그랜드머큐어앰배서더호텔
​
<부산권>
​
부산파라다이스, 부산웨스틴조선, 부산롯데호텔, 한화리조트 해운대
​
<제주권>
​
그랜드 조선 제주, 제주신화월드 메리어트호텔, 제주신화월드 서머셋콘도, 아덴힐, 제주베이, 해비치호텔, 위(WE)호텔 제주, 제주휘닉스리조트,히든클리프
​
<강원권>
​
홀리데이인알펜시아콘도, 인터컨티넨탈알펜시아호텔, 설악켄싱턴(최대2박), 켄싱턴호텔평창(최대2박), 한화리조트 쏘라노, 하이원팰리스호텔(최대2박), 휘닉스평창호텔(최대2박)
​
<기타>
​
한화리조트 대천, 소노캄(구.여수엠블), 여수히든베이, 롯데부여 엘도라도리조트, 광주홀리데이인, 거제삼성호텔, 반얀트리 방콕",2024-10-09,25년 6월,호텔,,0.0,기타,,,False,,,호텔,국내,,False
